Time,GPS_Long,GPS_Lat,GPS_Alt,SDn,SDe,SDu,GPS_Status
rospy.Time[1638476096038959734],-65.090898325,44.97447558833333,82.327,0.001024,0.001024,0.016384,2.0
rospy.Time[1638476096240372585],-65.09094358666667,44.974484115,82.711,0.001024,0.001024,0.016384,2.0
rospy.Time[1638476096438285788],-65.09098887833333,44.97449213666667,83.098,0.001024,0.001024,0.016384,2.0
rospy.Time[1638476096638555736],-65.09103449166666,44.97449992333333,83.487,0.001024,0.001024,0.016384,2.0
rospy.Time[1638476096839010903],-65.09108019666667,44.97450726,83.86699999999999,0.001024,0.001024,0.016384,2.0
rospy.Time[1638476097049770080],-65.09112580333333,44.974514416666665,84.24199999999999,0.001024,0.001024,0.016384,2.0
rospy.Time[1638476097238315196],-65.09117137,44.974521413333335,84.62599999999999,0.001024,0.001024,0.016384,2.0
rospy.Time[1638476097438900446],-65.09121708166667,44.97452836833333,85.018,0.001024,0.001024,0.016384,2.0
rospy.Time[1638476097651605137],-65.09126284666667,44.97453522,85.414,0.001024,0.001024,0.016384,2.0
rospy.Time[1638476097853358533],-65.09130851666667,44.974542175,85.82,0.001024,0.001024,0.016384,2.0
rospy.Time[1638476098063480312],-65.09135441,44.97454896333333,86.206,0.001024,0.001024,0.016384,2.0
rospy.Time[1638476098236716515],-65.09140035666667,44.97455542666667,86.585,0.001024,0.001024,0.016384,2.0
rospy.Time[1638476098436332382],-65.091446265,44.97456214333333,86.937,0.001024,0.001024,0.016384,2.0
rospy.Time[1638476098651238682],-65.09149219333334,44.974568835,87.289,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476098837919470],-65.09153815666667,44.97457556166667,87.609,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476099048986770],-65.09158435333333,44.97458256666667,87.961,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476099235522532],-65.09163032,44.9745894,88.344,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476099435923339],-65.09167660333334,44.974596391666665,88.721,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476099641088218],-65.09172272166667,44.97460344833333,89.038,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476099838404521],-65.09176868666667,44.974610301666665,89.365,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476100041037354],-65.09181473833333,44.97461732166666,89.727,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476100244457026],-65.09186091666666,44.97462461666667,90.093,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476100437249252],-65.09190703833333,44.974631885,90.491,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476100638735370],-65.09195304166667,44.97463908333334,90.894,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476100837292234],-65.09199902833333,44.97464633333333,91.332,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476101046465585],-65.092044835,44.974653636666666,91.768,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476101237653281],-65.09209062666666,44.97466131833333,92.206,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476101435216803],-65.09213619,44.97466906333333,92.64,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476101637649075],-65.092181575,44.97467699,93.074,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476101835791390],-65.09222658666667,44.97468534833333,93.549,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476102037255644],-65.09227119833334,44.97469405166667,94.002,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476102238457530],-65.09231520833333,44.97470312833333,94.436,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476102436313137],-65.09235851833333,44.97471259,94.881,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476102637500183],-65.09240139666667,44.974722508333336,95.374,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476102841398968],-65.09244351166667,44.974732835,95.855,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476103047797924],-65.09248454833333,44.97474358666667,96.31,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476103238886094],-65.09252486166666,44.97475498166666,96.775,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476103453064379],-65.09256445,44.97476701166666,97.215,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476103638749571],-65.09260319833334,44.97477951333333,97.648,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476103838782308],-65.09264120333333,44.974792576666665,98.097,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476104040323282],-65.09267838833334,44.97480638666666,98.54,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476104238631936],-65.09271451,44.97482080333333,98.963,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476104453560738],-65.09275009333334,44.97483593166667,99.395,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476104637619245],-65.09278452,44.97485143666667,99.818,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476104835277116],-65.09281814,44.97486765333333,100.255,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476105041633299],-65.09285121333333,44.97488447333333,100.682,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476105248365643],-65.09288171958333,44.97490259708333,101.09775,12.96,12.96,207.36,2.0
rospy.Time[1638476105432852191],-65.09291222583333,44.97492072083333,101.5135,12.96,12.96,207.36,2.0
rospy.Time[1638476105634692641],-65.09294273208333,44.974938844583335,101.92925,12.96,12.96,207.36,2.0
rospy.Time[1638476105834666079],-65.09297323833333,44.97495696833333,102.345,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476106035105138],-65.0930011325,44.974976660833335,102.714,12.96,12.96,207.36,2.0
rospy.Time[1638476106233959624],-65.09302902666667,44.97499635333333,103.083,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476106432875943],-65.09305418285714,44.975017798809525,103.4282857142857,12.96,12.96,207.36,2.0
rospy.Time[1638476106648010484],-65.09307933904762,44.97503924428571,103.77357142857143,10.240000000000002,10.240000000000002,163.84000000000003,2.0
rospy.Time[1638476106832718026],-65.0931044952381,44.975060689761904,104.11885714285714,10.240000000000002,10.240000000000002,163.84000000000003,2.0
rospy.Time[1638476107040435137],-65.09312965142857,44.9750821352381,104.46414285714286,10.240000000000002,10.240000000000002,163.84000000000003,2.0
rospy.Time[1638476107240619035],-65.09315480761904,44.97510358071429,104.80942857142857,10.240000000000002,10.240000000000002,163.84000000000003,2.0
rospy.Time[1638476107435352963],-65.09317996380952,44.975125026190476,105.15471428571429,10.240000000000002,10.240000000000002,163.84000000000003,2.0
rospy.Time[1638476107642531929],-65.09320512,44.97514647166667,105.5,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476107836032225],-65.0932294361111,44.97516916,105.70833333333333,10.240000000000002,10.240000000000002,163.84000000000003,2.0
rospy.Time[1638476108040769949],-65.09325375222222,44.97519184833334,105.91666666666667,10.240000000000002,10.240000000000002,163.84000000000003,2.0
rospy.Time[1638476108240244271],-65.09327806833333,44.97521453666667,106.125,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476108437174056],-65.09330324541666,44.97523760354167,106.299125,10.240000000000002,10.240000000000002,163.84000000000003,2.0
rospy.Time[1638476108636409395],-65.09332842250001,44.97526067041667,106.47325000000001,10.240000000000002,10.240000000000002,163.84000000000003,2.0
rospy.Time[1638476108836361663],-65.09335359958334,44.97528373729167,106.647375,10.240000000000002,10.240000000000002,163.84000000000003,2.0
rospy.Time[1638476109044953382],-65.09337877666667,44.975306804166664,106.8215,10.240000000000002,10.240000000000002,163.84000000000003,2.0
rospy.Time[1638476109237394504],-65.09340395375,44.975329871041666,106.995625,10.240000000000002,10.240000000000002,163.84000000000003,2.0
rospy.Time[1638476109445133508],-65.09342913083333,44.97535293791667,107.16975,10.240000000000002,10.240000000000002,163.84000000000003,2.0
rospy.Time[1638476109636414097],-65.09345430791667,44.97537600479166,107.343875,10.240000000000002,10.240000000000002,163.84000000000003,2.0
rospy.Time[1638476109836129212],-65.093479485,44.975399071666665,107.518,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476110038673540],-65.09350717833334,44.97542160333333,107.774,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476110236153510],-65.093535575,44.97544390833333,108.057,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476110435897255],-65.09356525833333,44.975465803333336,108.32,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476110640033407],-65.09359613166667,44.975487335,108.589,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476110844440273],-65.09362802833333,44.975508178333335,108.897,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476111053601391],-65.09366089833334,44.975528608333335,109.21699999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476111239918354],-65.09369486666667,44.975548671666665,109.566,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476111450219061],-65.09372964666667,44.97556804166667,109.92,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476111638051581],-65.09376561,44.975586936666666,110.299,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476111837066424],-65.09380248333333,44.97560504166667,110.69299999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476112047426052],-65.09384010833334,44.97562224166667,111.101,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476112237475886],-65.09387885666666,44.975638548333336,111.526,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476112438064872],-65.09391853333334,44.97565393666667,111.94,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476112648434532],-65.09395898333334,44.97566851166667,112.37,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476112835719282],-65.09400035333333,44.97568231166667,112.799,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476113045418775],-65.09404222,44.975695485,113.226,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476113237627442],-65.09408466,44.97570806833333,113.645,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476113437234721],-65.09412759833333,44.97572008833333,114.079,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476113645068039],-65.09417107666667,44.975731933333336,114.492,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476113836937681],-65.09421486333333,44.97574341833333,114.906,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476114037409564],-65.09425910666667,44.97575460666667,115.32399999999998,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476114235329305],-65.09430373833334,44.97576544333333,115.714,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476114436011143],-65.09434886,44.97577612166667,116.083,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476114640869396],-65.09439440333334,44.97578676166667,116.436,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476114835751565],-65.09444034,44.97579711,116.77,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476115046832236],-65.09448661,44.97580756166667,117.093,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476115235208075],-65.09453343666667,44.97581784166667,117.417,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476115435679673],-65.09458068833334,44.97582808666667,117.712,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476115642019085],-65.09462842666667,44.97583830166667,118.003,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476115834773525],-65.09467661833334,44.97584837833333,118.289,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476116038383307],-65.094725135,44.975858645,118.546,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476116236270714],-65.09477431666667,44.975868915,118.822,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476116439960048],-65.09482382666667,44.97587929,119.09199999999998,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476116635202678],-65.09487392333334,44.975889705,119.36,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476116839641093],-65.09492412,44.97590024666667,119.581,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476117044844103],-65.09497479166667,44.97591090833333,119.833,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476117236784070],-65.09502604333333,44.97592170833333,120.094,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476117439372259],-65.09507755333334,44.97593274166667,120.362,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476117637072662],-65.09512958666667,44.97594394333333,120.64,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476117835041942],-65.095182025,44.975955135,120.923,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476118038309342],-65.09523485166666,44.97596653833333,121.188,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476118242536241],-65.09528801166667,44.975977926666665,121.457,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476118440450443],-65.095341755,44.97598945166666,121.747,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476118636494229],-65.09539568833333,44.97600117166667,122.04,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476118840904282],-65.09544985166667,44.976012868333335,122.326,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476119042077642],-65.09550414166667,44.97602466333333,122.624,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476119235598251],-65.09555855666666,44.97603640333333,122.921,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476119438973259],-65.09561336,44.97604802,123.238,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476119645303422],-65.09566793833334,44.97605968,123.564,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476119838662187],-65.09572242333333,44.97607155333333,123.863,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476120040419402],-65.095776915,44.97608327833333,124.16799999999998,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476120238834800],-65.09583129166667,44.976095005,124.468,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476120441212029],-65.095885635,44.97610658666667,124.775,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476120635606191],-65.095939945,44.97611819166666,125.094,0.000324,0.000324,0.005184,2.0
rospy.Time[1638476120838708490],-65.09599408833333,44.97612978333333,125.406,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476121048367503],-65.09604808333333,44.976141168333335,125.71699999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476121235971358],-65.09610209166667,44.976152426666665,126.053,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476121434773117],-65.096155975,44.97616360833333,126.385,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476121634675674],-65.09620976666666,44.976174825,126.697,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476121840600823],-65.09626345666666,44.97618600333333,127.01399999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476122040067103],-65.09631687166667,44.976197295,127.346,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476122236434369],-65.096370395,44.976208451666665,127.655,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476122441513959],-65.09642374833334,44.976219506666666,127.958,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476122653386590],-65.09647696166667,44.976230621666666,128.25799999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476122837301439],-65.09653017333333,44.97624148333333,128.53799999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476123049480797],-65.09658330833334,44.976252388333336,128.85299999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476123248228319],-65.0966363,44.97626338833334,129.147,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476123440123452],-65.09668924166667,44.97627445333333,129.439,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476123646629567],-65.09674196666667,44.97628545166667,129.721,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476123841935502],-65.09679477833333,44.97629636333333,130.023,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476124050249082],-65.096847325,44.97630711166666,130.278,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476124244779447],-65.09689992666667,44.97631798166667,130.559,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476124438384799],-65.09695247166667,44.976328898333335,130.822,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476124639006776],-65.09700482666666,44.97633990333333,131.069,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476124843109886],-65.09705726,44.97635093666667,131.34699999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476125053824685],-65.09710925166667,44.976362,131.626,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476125249177732],-65.097160995,44.976373081666665,131.894,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476125442462579],-65.09721228,44.976383983333335,132.189,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476125640414720],-65.09726327833333,44.976395016666665,132.493,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476125841385574],-65.09731368833333,44.97640595166666,132.809,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476126042730519],-65.09736371833333,44.97641676333333,133.11499999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476126248632487],-65.09741351666666,44.97642745666667,133.414,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476126436063092],-65.09746276,44.976438245,133.701,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476126647644132],-65.097511845,44.97644897666667,133.983,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476126837237886],-65.09756090166667,44.97645968333333,134.278,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476127062055517],-65.09760962333333,44.976470221666666,134.55499999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476127240606539],-65.097658105,44.97648076666667,134.80599999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476127443136279],-65.09770647166667,44.976491378333336,135.04299999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476127639653264],-65.09775480333333,44.976502018333335,135.29,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476127835688546],-65.09780290333333,44.97651278666667,135.51399999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476128039806567],-65.09785090333334,44.976523815,135.742,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476128237611479],-65.09789865666667,44.97653512833333,135.946,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476128447056219],-65.09794635833333,44.97654654,136.155,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476128637413568],-65.097993685,44.97655828333333,136.329,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476128844537617],-65.09804109833334,44.97657035666667,136.48000000000002,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476129050521770],-65.09808850833333,44.97658246666667,136.60500000000002,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476129256392124],-65.09813600166666,44.97659485166667,136.747,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476129440119297],-65.09818330666667,44.9766074,136.88299999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476129651750514],-65.09823067833334,44.97662022166666,137.02300000000002,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476129840958507],-65.09827807833334,44.976633291666666,137.17899999999997,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476130046246747],-65.09832543666667,44.976646675,137.327,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476130251196904],-65.09837279166666,44.976660145,137.474,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476130441257455],-65.09842011666667,44.97667392333334,137.625,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476130636652163],-65.09846745333333,44.97668795166667,137.77100000000002,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476130836525225],-65.09851483833333,44.976702165,137.92399999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476131054167594],-65.09856198,44.97671668666667,138.074,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476131243608280],-65.09860921,44.97673133166667,138.22699999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476131452009653],-65.09865644333334,44.976746256666665,138.38100000000003,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476131649176566],-65.09870354166667,44.97676138166667,138.54000000000002,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476131836806320],-65.09875058166666,44.97677671666667,138.692,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476132043715671],-65.09879771333334,44.976792323333335,138.849,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476132240796000],-65.09884470666667,44.97680820666667,138.98399999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476132440735564],-65.09889175166667,44.97682410833333,139.118,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476132637783896],-65.09893880666667,44.97684023166666,139.24599999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476132837535398],-65.09898595,44.97685639666667,139.351,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476133065797440],-65.09903313166667,44.976872621666665,139.45999999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476133245204888],-65.09908044666666,44.97688904666666,139.54199999999997,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476133450282144],-65.09912790833333,44.976905523333336,139.594,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476133638291537],-65.09917546166666,44.97692214,139.637,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476133838691223],-65.09922316166667,44.97693895333333,139.66199999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476134050818920],-65.0992709,44.976955966666665,139.656,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476134249279407],-65.09931875666666,44.97697313166667,139.63600000000002,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476134439338827],-65.09936663833334,44.976990308333335,139.61900000000003,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476134640237095],-65.09941469,44.977007246666666,139.615,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476134836096401],-65.09946251333334,44.97702425166667,139.60199999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476135049991974],-65.09951019666667,44.977041203333336,139.62099999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476135238523839],-65.09955796333334,44.97705817,139.647,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476135439844817],-65.09960540666667,44.97707502166666,139.661,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476135642584631],-65.09965285833333,44.97709173,139.704,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476135841413093],-65.09969991333334,44.97710829666666,139.71699999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476136050485721],-65.09974684666666,44.9771248,139.757,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476136244320671],-65.09979367666666,44.977141295,139.80599999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476136454250535],-65.099840095,44.977157616666666,139.837,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476136644437777],-65.09988604666667,44.977173925,139.88600000000002,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476136841644942],-65.09993169166667,44.97718997333333,139.94799999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476137053962105],-65.09997734333334,44.97720601833333,140.02800000000002,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476137248439405],-65.1000227,44.97722190833333,140.118,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476137444390719],-65.10006778833333,44.97723757166667,140.226,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476137642249888],-65.10011270166666,44.97725307166667,140.33499999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476137840297095],-65.10015732333333,44.977268485,140.45600000000002,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476138040010788],-65.10020176666667,44.977283893333336,140.58800000000002,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476138244308160],-65.10024575666667,44.977299378333335,140.704,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476138442760421],-65.10028934666667,44.97731434333333,140.817,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476138656316794],-65.100332055,44.977329075,140.904,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476138841969234],-65.100373545,44.977343313333336,140.974,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476139058192912],-65.100413775,44.97735716166667,141.048,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476139242864515],-65.10045280666667,44.97737039166667,141.098,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476139442937920],-65.10049051166666,44.977383126666666,141.134,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476139651545000],-65.10052698833333,44.977395431666665,141.18400000000003,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476139847934462],-65.10056206,44.97740730666666,141.22000000000003,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476140047140550],-65.10059605833334,44.97741861666667,141.267,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476140249101271],-65.10062857666667,44.977429578333336,141.284,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476140440376377],-65.10065979833334,44.97744023166667,141.28699999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476140648804660],-65.10068984166666,44.97745047833333,141.30599999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476140840554472],-65.10071858333333,44.97746023166667,141.322,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476141057121764],-65.10074596166666,44.97746965333333,141.33499999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476141245376379],-65.10077207833334,44.97747866833333,141.33499999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476141450811821],-65.10079692833334,44.97748734666666,141.344,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476141646543605],-65.10082090333333,44.977495785,141.351,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476141845624195],-65.10084387,44.97750398833333,141.35399999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476142052167027],-65.10086588166666,44.9775119,141.36200000000002,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476142245377897],-65.100887065,44.97751952833333,141.36200000000002,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476142450060998],-65.10090757666667,44.97752698333333,141.37,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476142640534632],-65.10092740833333,44.97753433333333,141.365,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476142849927897],-65.10094676166666,44.97754142833333,141.37599999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476143060367491],-65.100965205,44.97754827166667,141.373,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476143298148277],-65.10098275333333,44.97755495333333,141.37099999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476143451327499],-65.10099934,44.97756164333333,141.365,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476143643232196],-65.10101479,44.97756841,141.38299999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476143837869046],-65.10102901666667,44.977575271666666,141.392,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476144043956377],-65.10104217166666,44.97758237166666,141.37099999999998,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476144240856612],-65.10105454666666,44.97758983,141.377,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476144446136452],-65.10106632166666,44.97759771333333,141.382,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476144644647610],-65.10107739833333,44.97760583,141.366,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476144838187598],-65.10108753833333,44.97761435666666,141.36200000000002,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476145060149569],-65.10109662333333,44.97762392833334,141.363,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476145263554736],-65.101104085,44.97763378166667,141.37,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476145442554286],-65.10111062,44.977643838333336,141.39,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476145640623057],-65.10111545166667,44.97765406333333,141.43200000000002,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476145842896349],-65.10111826666666,44.977664563333335,141.45499999999998,0.000256,0.000256,0.004096,2.0
